Employee_ID,Attrition_rate
EID_1114,0.22237150693044228
EID_25017,0.18081612699618937
EID_22956,0.12415458175660297
EID_5549,0.34164379167676096
EID_12022,0.20883808527234327
EID_8034,0.20820905028872166
EID_20644,0.22234116559087022
EID_20125,0.20241418425241114
EID_21957,0.21709631890252223
EID_8870,0.15496050932307706
EID_2305,0.21855734471001415
EID_3977,0.24042910234623938
EID_14845,0.2079366924610203
EID_6629,0.15752880425717591
EID_14577,0.3481162083505126
EID_24509,0.14576764084991556
EID_1530,0.17250804710051107
EID_21524,0.24588590265817886
EID_6647,0.20976307455779114
EID_19730,0.38742856515265733
EID_4424,0.24931753978618826
EID_7964,0.22992460522775987
EID_6289,0.276294469514221
EID_2899,0.2645248958926542
EID_2827,0.28156658363356385
EID_8801,0.25361017766378996
EID_20454,0.29751336700059083
EID_18988,0.3282223723410439
EID_8405,0.3088861953166809
EID_14497,0.19866406985849777
EID_11769,0.2370967882987905
EID_21353,0.20749802661232059
EID_2221,0.2871183145121819
EID_13218,0.30461214861062846
EID_4576,0.22138466247814365
EID_17470,0.22371587168145862
EID_14817,0.23039368514436617
EID_21845,0.2885015794646972
EID_21987,0.17592148050314527
EID_1168,0.2049290824288611
EID_14315,0.20453452997342284
EID_5043,0.18942840631619512
EID_1967,0.19538362704133377
EID_22274,0.1842719574129434
EID_11091,0.11811303687977076
EID_18421,0.32823871469872723
EID_8316,0.22399444901951326
EID_13308,0.17462725490540443
EID_19481,0.22529798619809127
EID_17732,0.263046754936218
EID_4504,0.17700784976944467
EID_2539,0.17827882295102007
EID_19529,0.3727323722974897
EID_2279,0.1769984709878801
EID_14508,0.3284747869617574
EID_12241,0.2021111968884812
EID_11530,0.2372469573091064
EID_20147,0.18378947227568482
EID_6154,0.2464501722688918
EID_3523,0.21069686219819375
EID_20453,0.14000219576980538
EID_11929,0.32993542480912635
EID_12840,0.3552433674443372
EID_22320,0.19894063912799426
EID_25383,0.15808643077754803
EID_10731,0.22107467050777752
EID_1017,0.21559265921690346
EID_1819,0.22961853173998006
EID_22849,0.11650118237714228
EID_12290,0.17892986305975792
EID_24238,0.09119575266865435
EID_3105,0.16168027630934462
EID_14242,0.18035089131897936
EID_16569,0.2702190306144101
EID_8094,0.1724196970833945
EID_7824,0.2492887083917732
EID_8978,0.11908869655471116
EID_25314,0.21774102814288482
EID_17810,0.26174285087454563
EID_14856,0.20270938854149806
EID_22144,0.37529897877330815
EID_23603,0.15761543846132658
EID_7211,0.21372854395606286
EID_19340,0.25897980946818444
EID_1501,0.18460361676942455
EID_22111,0.0953699412368485
EID_16147,0.25530691457516963
EID_16746,0.1793682917140179
EID_20777,0.2683983412112686
EID_12999,0.18088644500817097
EID_21663,0.21079057178218347
EID_11862,0.20448463814798368
EID_17683,0.2940133106223108
EID_19819,0.16468915870651962
EID_21562,0.20677709676031766
EID_24390,0.24802076521053662
EID_14444,0.24128412411704153
EID_3261,0.2052296859780426
EID_7752,0.2979815224965915
EID_3033,0.23382772603292018
EID_22433,0.21798272477274383
EID_23727,0.2966325597582886
EID_24107,0.21212340034995641
EID_22537,0.19454623375784103
EID_13645,0.28947987165045047
EID_16021,0.14505117298079023
EID_19800,0.2760215820652936
EID_1944,0.1913127838703221
EID_15868,0.061044139086670335
EID_22188,0.30690277353072826
EID_13833,0.3740555646491716
EID_15028,0.1838104009559366
EID_24861,0.21564745455190537
EID_13033,0.20049989582824795
EID_23673,0.2592784599435097
EID_13265,0.2840617861381096
EID_23411,0.34240653468211635
EID_3761,0.20256948075877185
EID_7299,0.21180379972944446
EID_2379,0.2541797131928075
EID_18863,0.27455470510881425
EID_12115,0.2705505436497883
EID_23879,0.19140864383228368
EID_16586,0.36397240036064243
EID_19003,0.36162032195090077
EID_11107,0.22267372096978466
EID_15416,0.28293610970139293
EID_19214,0.20388956980928688
EID_5135,0.1950415660687245
EID_22464,0.19447250345676492
EID_22759,0.1889146369213548
EID_17833,0.26030357864969217
EID_17627,0.16096406246047812
EID_25730,0.17261943815104314
EID_2377,0.2038582274061827
EID_18085,0.2865580708659565
EID_14096,0.234188354893241
EID_8384,0.18285642504907307
EID_17105,0.5522833497571203
EID_9929,0.1786193497757903
EID_13267,0.25436574122470645
EID_12954,0.2820044068030141
EID_4464,0.1847559775429867
EID_11464,0.22474322719512982
EID_19308,0.198061750314139
EID_17530,0.1289299532137829
EID_6981,0.19919725611789027
EID_19951,0.19787901024820106
EID_1100,0.308407880792335
EID_25145,0.19712900195392988
EID_15614,0.19928334386783841
EID_2961,0.36148993734205076
EID_1742,0.28706030545663574
EID_2843,0.16225902925611008
EID_9549,0.3072165188958567
EID_12832,0.27746038818224145
EID_17914,0.28212819271978323
EID_22832,0.2093440243057749
EID_5755,0.2331158273862959
EID_1141,0.23928164086491246
EID_18954,0.3625338433087154
EID_10824,0.195964768118176
EID_24478,0.26130510398197954
EID_14916,0.27152317921223196
EID_4434,0.1611933818921473
EID_23650,0.20877505402624472
EID_16556,0.21090830599114102
EID_24656,0.22795611466309554
EID_25965,0.26702689529200196
EID_9279,0.25782024935482856
EID_13802,0.02964665820392348
EID_2748,0.21545632549797838
EID_17346,0.1945067609330359
EID_1171,0.288069717638051
EID_1552,0.28466032561083543
EID_20674,0.1509788543266094
EID_2475,0.18289334172507948
EID_16714,0.2104697027202832
EID_7857,0.18349963701934657
EID_3294,0.2271826359919589
EID_2280,0.20480323741438528
EID_10203,0.2059269777335037
EID_22162,0.1417435990637804
EID_10438,0.32825505425129364
EID_12898,0.2692999661884732
EID_4358,0.1706350040148626
EID_6179,0.27916194650577136
EID_2538,0.17595635316034589
EID_13110,0.1746147982910933
EID_24585,0.364471835890969
EID_1006,0.098235536278242
EID_11632,0.37651663768707616
EID_21011,0.3351710306959188
EID_16869,0.36487428808828837
EID_20564,0.2784173494852611
EID_12996,0.08864401357652846
EID_1503,0.20823904926972728
EID_23053,0.25902283684339467
EID_22049,0.26796421829416844
EID_4346,0.2737719063401685
EID_1887,0.2712563062792705
EID_16849,0.18485884454264984
EID_10071,0.28665382517485055
EID_11265,0.1707595066901886
EID_12611,0.2622919486416423
EID_25542,0.24223374699441128
EID_11582,0.13304713105963456
EID_19550,0.24092514729051323
EID_5351,0.19281417988424293
EID_3305,0.2419559632035372
EID_18846,0.2508055382489609
EID_24764,0.27336724246805355
EID_2191,0.18884588882008785
EID_6314,0.22865608558550973
EID_23248,0.22392488173987599
EID_4570,0.29960177244175573
EID_16415,0.3410992655112425
EID_11002,0.2856016485880807
EID_20498,0.26781088477174325
EID_7846,0.30324142257959924
EID_24121,0.22662082404578437
EID_7536,0.17161832157862977
EID_2015,0.19046965689882261
EID_7934,0.3073996392980921
EID_20903,0.2249989109088161
EID_17535,0.26600530713056564
EID_19760,0.17040362390197594
EID_9550,0.24744617895237592
EID_4261,0.22018978219502416
EID_19753,0.3479499740713531
EID_13542,0.196042661976134
EID_24283,0.19695565102419366
EID_7552,0.32586530677812575
EID_11577,0.23610068720237487
EID_3228,0.2735635764184099
EID_17468,0.1769987378081434
EID_15815,0.20637621508146456
EID_2093,0.16649428287593565
EID_21356,0.21017885686579826
EID_12357,0.1733157948103796
EID_18495,0.3502079692674631
EID_5098,0.19103007942554345
EID_12691,0.3180436251865959
EID_13240,0.2921578073487459
EID_19312,0.13802619520011689
EID_23914,0.17003203430375197
EID_23175,0.25948410200224825
EID_15413,0.3298266324627368
EID_4785,0.19197917024454617
EID_25933,0.20661541003236403
EID_22705,0.20095462926240107
EID_19350,0.3083439875684354
EID_5369,0.1870006398460921
EID_20410,0.1470341904737884
EID_12557,0.27935531840050826
EID_17678,0.19643938525043722
EID_1342,0.1594796604052542
EID_12230,0.27219266218014854
EID_1311,0.18873355389063012
EID_5860,0.2576521972292468
EID_4259,0.1854656356479125
EID_10209,0.14785340125706142
EID_2300,0.22268938423596582
EID_17408,0.2023482610766399
EID_1883,0.3382134697308345
EID_1053,0.34776491838132706
EID_23610,0.22105175984856498
EID_17585,0.16736749190900874
EID_20845,0.1398856916127996
EID_15683,0.17069505073129887
EID_11976,0.18696166232015318
EID_12031,0.2773717167424963
EID_1711,0.16923197467059437
EID_6239,0.2340789206994839
EID_25541,0.2525990540579364
EID_9308,0.2608458831444804
EID_18168,0.14922405435164934
EID_11934,0.28152339760034495
EID_23472,0.22296468607761377
EID_13731,0.11120428316317993
EID_16069,0.2634098357441394
EID_18276,0.11094793238043812
EID_6141,0.2746754656630319
EID_12061,0.3126657551446009
EID_9450,0.13574790586688035
EID_21730,0.19954988297018256
EID_19506,0.2049396899889162
EID_13552,0.20328703036605003
EID_9945,0.2046957473069593
EID_1924,0.3637997401322627
EID_18453,0.08675011769386418
EID_20225,0.23455198449126757
EID_18673,0.14724621270428445
EID_11420,0.2284712845571757
EID_16631,0.2330279572717604
EID_21237,0.17985643171255492
EID_5015,0.2380198511455714
EID_20179,0.22839840307683007
EID_12073,0.4317143445187628
EID_21147,0.2338581180156072
EID_6714,0.18801312007710524
EID_10645,0.11435774734953054
EID_18298,0.3613948564999707
EID_2640,0.2102545320757847
EID_2318,0.15983110946249546
EID_25226,0.16683124829339593
EID_24099,0.19362760281903701
EID_20938,0.22409172107437372
EID_8377,0.21743537388571432
EID_7023,0.2548032105284356
EID_11385,0.19602296796687046
EID_15016,0.06556278302913054
EID_25794,0.2024555525445349
EID_11494,0.18061982421776898
EID_2425,0.15781215635447712
EID_9847,0.3250239299823427
EID_3570,0.2738887036764291
EID_13573,0.11458779875782879
EID_13780,0.25728462662945695
EID_2949,0.18863500512153586
EID_19834,0.18359520416212385
EID_11384,0.23442786001067056
EID_23154,0.3719556427150281
EID_9337,0.2056581782230222
EID_3653,0.1460207153409139
EID_4850,0.21197757980170207
EID_16283,0.17201341358212074
EID_5107,0.24871537550477651
EID_25156,0.17332258246049992
EID_17223,0.19941979009262223
EID_14695,0.1963103735840658
EID_11374,0.23635140863975698
EID_13672,0.35304946959072403
EID_6782,0.22029411519288306
EID_25074,0.2039258365914607
EID_21087,0.12872641965870352
EID_13017,0.2869081563335106
EID_9947,0.2659108033920078
EID_21221,0.235945312048141
EID_21639,0.2626602577584295
EID_20333,0.19742120613137099
EID_2970,0.22137959767227847
EID_7624,0.17382749970518435
EID_15741,0.33078311960065304
EID_1312,0.230157945953894
EID_19575,0.1706354056953216
EID_21047,0.34753981888775887
EID_11969,0.20675785991962026
EID_19145,0.28515276122837663
EID_9871,0.15687332475030108
EID_18852,0.341584413870345
EID_22326,0.2572501599469224
EID_7259,0.252404759470097
EID_21920,0.3418823931321191
EID_1436,0.1836779789192831
EID_8261,0.17419242848626593
EID_23228,0.23701437856764443
EID_5560,0.19442042762085035
EID_22357,0.317744611355533
EID_4816,0.19066593318231762
EID_10000,0.21911869577824702
EID_21908,0.4541861199538309
EID_14887,0.17987981459341718
EID_12497,0.16885677698910617
EID_17976,0.14619409327597274
EID_17356,0.2173349434136098
EID_9785,0.2214734273877247
EID_16224,0.23519625128434823
EID_6020,0.20466639086378577
EID_20716,0.2548531722142967
EID_11351,0.2608533929491525
EID_20899,0.24287631539153395
EID_9718,0.2709772073907859
EID_9479,0.1877275149661887
EID_25048,0.2526722231609254
EID_23370,0.17599743485923453
EID_13877,0.19441246268122808
EID_12256,0.04709212972541332
EID_1903,0.2442554918297087
EID_8830,0.285959834928276
EID_22060,0.23102753589804972
EID_11996,0.20253419181783153
EID_21061,0.14440283543957874
EID_22604,0.2501352545762033
EID_18463,0.12926246173824485
EID_11375,0.24138981647235694
EID_2685,0.15375542732641553
EID_16010,0.28977499522633304
EID_19288,0.22384937577150368
EID_9283,0.21813367223714986
EID_11122,0.25385171104305065
EID_6638,0.15614167177303534
EID_25516,0.2057351801489825
EID_3864,0.21747582034983673
EID_9746,0.17278652779265274
EID_8407,0.23728811029152566
EID_25463,0.2999509603162963
EID_23098,0.23158270490723315
EID_22512,0.26627811172200855
EID_14671,0.174989909066302
EID_18482,0.19240199494606858
EID_8151,0.15972055373173707
EID_16624,0.18518345236669076
EID_1983,0.386642418533023
EID_18445,0.3050098478690108
EID_11891,0.221092515673491
EID_2010,0.1703278940078472
EID_4592,0.21017689285483315
EID_17412,0.18823611131478474
EID_24883,0.2933394352383607
EID_15661,0.2848601253452464
EID_11757,0.19738082731958378
EID_2627,0.22466759321544502
EID_13243,0.24175775038072989
EID_10917,0.1316726786644896
EID_4360,0.19039351929228956
EID_13536,0.2075811616960446
EID_10695,0.2654201078528164
EID_5746,0.15962142447349106
EID_1178,0.2512676932296164
EID_15290,0.3796050618077668
EID_3540,0.23126010374372205
EID_14684,0.17592783775663975
EID_7914,0.22964244798430927
EID_23733,0.21794109949411503
EID_5907,0.2600654400926974
EID_5142,0.19558503047733394
EID_7686,0.15515435197446398
EID_12078,0.17839859475927927
EID_4880,0.21305270778009863
EID_1527,0.20615381034941155
EID_15919,0.29400417072638785
EID_1260,0.2508981059551471
EID_22377,0.2557937523759075
EID_7876,0.3048324852923785
EID_1213,0.20484793944801527
EID_4161,0.16180491568473743
EID_3214,0.2070148444175952
EID_17651,0.40294565728527576
EID_8005,0.1811732107680104
EID_12852,0.143839196375309
EID_21465,0.20947525632078873
EID_7371,0.2085289791597711
EID_25687,0.2365942973457165
EID_17222,0.2854076951340605
EID_1994,0.2560020821414766
EID_22384,0.3728579276079148
EID_6344,0.21905009893410118
EID_18801,0.2232208728387872
EID_13688,0.14536591757183165
EID_13779,0.12342950376734713
EID_24969,0.2178518087250003
EID_15311,0.31293067960437204
EID_9095,0.18220914858939335
EID_11675,0.20337856793124887
EID_14870,0.27400000601806734
EID_1575,0.1766841411853874
EID_7440,0.2648411224018979
EID_24259,0.16802852659043382
EID_19501,0.27090443763668176
EID_23743,0.19300462362962417
EID_13287,0.167771625608499
EID_2226,0.27867521955036206
EID_22439,0.23277491493440494
EID_16078,0.2566259804008225
EID_18895,0.15762324486713192
EID_19860,0.2368417249519067
EID_24564,0.18619416665060629
EID_21747,0.21627715776315015
EID_4659,0.18391398299578923
EID_24149,0.1653503023396435
EID_13300,0.17000944155062475
EID_16950,0.16253727460560416
EID_23778,0.1908892898121235
EID_14691,0.17282862908604774
EID_10789,0.28172756000619553
EID_5525,0.3378745317981239
EID_19424,0.2652103883194574
EID_6171,0.21093141814128705
EID_19569,0.17828207366613072
EID_4602,0.23221442795872516
EID_17919,0.3991275553904983
EID_4286,0.21020570750001327
EID_1973,0.22861152374708996
EID_25715,0.19803373434719873
EID_23385,0.26681899571220064
EID_13681,0.27930890317637236
EID_25410,0.21080972433432274
EID_18267,0.23506261401726708
EID_15252,0.20344611164298448
EID_23214,0.22378133706410155
EID_18551,0.20713885876468122
EID_2401,0.1903257848181077
EID_7609,0.169809623627818
EID_21291,0.2534148279198281
EID_10126,0.2736043656035683
EID_19714,0.27013834192734587
EID_4911,0.2314784685881027
EID_12505,0.20325618572656207
EID_10377,0.25081548491337885
EID_3407,0.3153789883954784
EID_3386,0.1867579924463605
EID_7623,0.20004364778923822
EID_19517,0.22856960645033117
EID_21782,0.2918854585271075
EID_12361,0.08718985325362816
EID_21171,0.1722166881823309
EID_17836,0.256413072854237
EID_20286,0.21893286494893513
EID_25798,0.2528307348090602
EID_15699,0.39444973151983
EID_17006,0.22362474022770656
EID_22476,0.24633569398703645
EID_9406,0.1867243478078347
EID_13559,0.24510451429762964
EID_1340,0.18761415630027073
EID_17848,0.1511564244840335
EID_20358,0.1767436099629918
EID_14265,0.26192244027596123
EID_9820,0.27917990708916546
EID_13755,0.21147126816677192
EID_13293,0.1735783150573235
EID_25837,0.19561499852987244
EID_20466,0.20805845580531768
EID_11032,0.2847966354304066
EID_2399,0.20344845961937727
EID_23917,0.12244639610686602
EID_17011,0.34938513698204837
EID_8967,0.2069425952040779
EID_24468,0.20497609499436986
EID_8435,0.2331703420552603
EID_17953,0.11175582236939975
EID_7140,0.2325713237530197
EID_24404,0.16176836905716913
EID_14380,0.33984956740545524
EID_1232,0.20521875750434077
EID_1573,0.22671871715041483
EID_3684,0.13564937318608938
EID_15824,0.3827597335357772
EID_9212,0.17542724851299676
EID_21121,0.26252257661808925
EID_6346,0.2615074361983632
EID_9525,0.15189360665446816
EID_9726,0.2818696875176046
EID_2526,0.22512879712143827
EID_4228,0.2394617710078377
EID_14595,0.2253490085606062
EID_15856,0.1365304757800914
EID_6768,0.27293950641247205
EID_23953,0.220239373799043
EID_19059,0.29904897076088394
EID_5268,0.337029167527532
EID_7619,0.13950991499799664
EID_23028,0.34766918006358327
EID_22104,0.2411250183974855
EID_10318,0.21882892554774022
EID_25369,0.16847916534535246
EID_16633,0.17449742371105847
EID_15848,0.16162753219114928
EID_2240,0.21042075979539665
EID_1059,0.21219540440680212
EID_9315,0.3656078871106344
EID_15388,0.21609683253083084
EID_9984,0.1684166776957141
EID_4296,0.24406411049184046
EID_10927,0.255418233444466
EID_25054,0.23379743017052879
EID_1884,0.1947915507031627
EID_21960,0.20134545059205802
EID_5572,0.17833096365168855
EID_16872,0.34182567898932753
EID_24525,0.1958816574768354
EID_14237,0.13068395031634583
EID_7114,0.2704161094958241
EID_7448,0.20205475801921724
EID_17668,0.24096624601328648
EID_7674,0.20149894053715173
EID_5884,0.2144174474189951
EID_13942,0.08985070232090767
EID_13098,0.22733355481182682
EID_7695,0.23846961636735242
EID_5350,0.2702403775597423
EID_22853,0.2533778122044169
EID_2385,0.2114111967002445
EID_18006,0.2603210807714002
EID_12875,0.18807328155196357
EID_5478,0.18730473540070852
EID_18690,0.25525410357475214
EID_12545,0.1734185288320603
EID_13888,0.24669914170946883
EID_9732,0.21999883988461336
EID_18001,0.39952789410532036
EID_17479,0.22617818955137936
EID_23757,0.18403649207891182
EID_1303,0.23284268965485277
EID_5375,0.3778368203900032
EID_5869,0.18908744967625227
EID_8825,0.2418059713163036
EID_22567,0.23698919954171335
EID_16273,0.2242310747220156
EID_20618,0.31731293822854334
EID_3608,0.217766127952267
EID_8806,0.1262649681557252
EID_23170,0.2971266411165434
EID_12243,0.1876582282259976
EID_20089,0.16370987171934057
EID_16852,0.285192710735633
EID_18312,0.1133183857672186
EID_14010,0.14742205422146032
EID_14705,0.18219722847896302
EID_20956,0.26063626564671466
EID_18794,0.3069263541360999
EID_1629,0.20811198604844344
EID_25483,0.16375763419427491
EID_4542,0.2464225504484022
EID_10076,0.2146778162162913
EID_9469,0.18051355185707615
EID_25284,0.31424777590259767
EID_11972,0.19203792204525522
EID_1798,0.27497278810470976
EID_21903,0.21585061175204168
EID_20031,0.2236758854989308
EID_20365,0.19838018402166666
EID_9210,0.21224621953769193
EID_19750,0.2009173660430474
EID_4006,0.3631944296036893
EID_24922,0.1680856549492084
EID_4760,0.15238368091976362
EID_11035,0.11069724189159723
EID_21008,0.41757937529347355
EID_23731,0.23292209236190092
EID_21788,0.26949820502173244
EID_5428,0.21412275565078154
EID_14023,0.1732602162724419
EID_2937,0.2205137812967751
EID_16931,0.15185238225597159
EID_18299,0.16238332413713047
EID_6660,0.139163061657744
EID_23187,0.15631319658742132
EID_14868,0.27257758727939807
EID_23247,0.0982321069734158
EID_15971,0.18798990555893086
EID_7852,0.2869202406246892
EID_7017,0.22592328686668678
EID_7494,0.25717607766972933
EID_18706,0.31610140520261476
EID_22784,0.3098723440410332
EID_10756,0.1398297811670652
EID_6854,0.3084137825134461
EID_12554,0.141805028926335
EID_1162,0.23533362609519415
EID_19581,0.2309298341120398
EID_2169,0.15614086996040794
EID_25149,0.2238125642179496
EID_22575,0.16134823433589546
EID_2265,0.3417685673973516
EID_19668,0.27316170270486795
EID_19245,0.24817207961374188
EID_8194,0.31062773652274
EID_8081,0.1918455845451423
EID_8670,0.19319990120083244
EID_7992,0.2352681491906105
EID_6596,0.22709920852252502
EID_3699,0.21719631482884838
EID_9698,0.13251607723197906
EID_1847,0.15971503422224528
EID_16179,0.20510810780965483
EID_23663,0.25156430304679733
EID_24287,0.3041216832874654
EID_3527,0.22171960668051022
EID_18652,0.15582890638463748
EID_24110,0.1543194308488096
EID_21419,0.2109112767256069
EID_12865,0.1398671600297678
EID_9237,0.21318641962411078
EID_20408,0.25069589677426685
EID_22934,0.26569774723985357
EID_6492,0.22425377178174605
EID_20285,0.17806754617660783
EID_1286,0.2322811174545914
EID_12542,0.39897563684429543
EID_5523,0.19458428279097023
EID_1979,0.20195029058696193
EID_23146,0.24376287362736282
EID_4773,0.24649870659159637
EID_8785,0.2463638476411896
EID_4463,0.23842569961579116
EID_24028,0.18353137369924996
EID_20920,0.27579416325813744
EID_21392,0.24842520747441657
EID_4079,0.21639846149638658
EID_5173,0.19959361006015003
EID_22915,0.16570010253651576
EID_18347,0.34170538468015155
EID_7984,0.1738562488890027
EID_25148,0.3606406749792167
EID_4350,0.18383193124181466
EID_6909,0.17782220627538892
EID_10582,0.19742881047642705
EID_6248,0.19579423356913106
EID_10035,0.2016093362073772
EID_24603,0.3085449615426568
EID_1794,0.31966320588393593
EID_9407,0.34995064150211685
EID_2114,0.17950980861338897
EID_21125,0.2695268876166879
EID_15046,0.19740624771329293
EID_8058,0.19450340444177258
EID_1961,0.22885004319183258
EID_23324,0.2595447427327372
EID_21521,0.20834998683769534
EID_11043,0.1986430638056694
EID_6461,0.1945550901624104
EID_10398,0.23484932738326897
EID_20635,0.34070925751420167
EID_22940,0.24557286468902612
EID_8582,0.29830152588534414
EID_12770,0.2106098770229392
EID_15982,0.18215402197254127
EID_19692,0.21549592354700312
EID_18304,0.297076662001975
EID_13603,0.20204557468479525
EID_6145,0.29606069723128114
EID_16587,0.23579717865291755
EID_16835,0.29362872127088374
EID_8399,0.229160062173417
EID_7012,0.20748437209823897
EID_20575,0.24406474178418897
EID_20747,0.26618730741855856
EID_3907,0.20796326827662043
EID_22626,0.1775456360495725
EID_4442,0.21579190726229563
EID_18034,0.1561077776184509
EID_16055,0.19444295908575893
EID_21684,0.23267436501756503
EID_17499,0.14193729246292947
EID_1222,0.15722701657054627
EID_17204,0.1664552461705075
EID_22732,0.20534995567960562
EID_8539,0.20021299801733164
EID_23136,0.2410067672794823
EID_24470,0.4496913835902361
EID_17404,0.22910413817105746
EID_21498,0.21417241237630164
EID_19495,0.17288359129399233
EID_23966,0.17214189807519212
EID_1388,0.2692138013740345
EID_7374,0.1763044670423779
EID_25441,0.20561876141199611
EID_16616,0.10583687158359129
EID_7654,0.24160580295546238
EID_4217,0.2567127557709528
EID_9968,0.20130943821205
EID_17830,0.10874215868585463
EID_12023,0.18066656077998722
EID_24002,0.30062973069830956
EID_11371,0.25112764827024603
EID_11096,0.24295955686301648
EID_24835,0.21356648057476296
EID_17439,0.10094841375247113
EID_6587,0.22172952473252736
EID_21946,0.2674712560750656
EID_5431,0.2558016438334102
EID_4723,0.21689838265247408
EID_11535,0.2828486819689211
EID_2330,0.2600613556667875
EID_23531,0.22117547088931092
EID_8913,0.16329667644532359
EID_21273,0.24856999290677978
EID_11927,0.2043471739022567
EID_1385,0.21517378301266138
EID_15758,0.22201006347885768
EID_1023,0.21087800037226684
EID_8959,0.21856248835659706
EID_12911,0.07893157721977692
EID_15925,0.19743857679905333
EID_17769,0.1847758519861162
EID_19842,0.21041779826918594
EID_15875,0.43198084449957913
EID_21284,0.22231663757181008
EID_24825,0.2594723476713492
EID_23825,0.23022330167247634
EID_13001,0.20724522722886082
EID_25601,0.2059112508040047
EID_24670,0.1855081570860761
EID_24412,0.22330090039015515
EID_18712,0.2926874220894662
EID_21138,0.22159828557382436
